url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
扬州工业职业技术学院建筑工程管理岗位虚拟仿真教学与实训系统项目（二次）合同,中标,合同,扬州工业职业技术学院建筑工程管理岗位虚拟仿真教学与实训系统项目（二次）合同,,YZGY-2020-05-1号,虚拟仿真教学与实训系统项目,275000.0,扬州工业职业技术学院,学校,采购人-13912133969,,,广联达科技股份有限公司 ,"中标人     15353669291 ,中标人     18554870582 ,黄*     15771466336 ,中标人     010-56616000 ,李**     19945028178 ",275000.0,2021-03-10,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/296550274/b2,地址北京市海淀区西北旺东路10号院东区13号楼,"2,421 次",19.36 亿,"1,111 家"
中国矿业大学矿山采掘空间煤炭自燃致灾模式与应急处置虚拟仿真项目公开招标中标结果公告,中标,中标结果,中国矿业大学矿山采掘空间煤炭自燃致灾模式与应急处置虚拟仿真项目公开招标中标结果公告,,JSZJ-G(2021)022,煤炭自燃致灾模式与应急处置虚拟仿真项目,279800.0,中国矿业大学,学校,龙**-0516-83592010,江苏中际招标代理有限公司,李**-0516-83205176,徐州德怀科技有限公司 ,"朱**     0516-83590267 ,朱**     83590267 ",279800.0,2021-03-05,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/341761611/b2,地址徐州市铜山区大学路99号高新区大学创业园B701号,8 次,165.12 万,1 家
工程 训练中心六模具及装配虚拟仿真软件开发中标（成交公告）,中标,中标结果,工程 训练中心六模具及装配虚拟仿真软件开发中标（成交公告）,,G21HT0053,"装配虚拟仿真软件开发,微型压力传感模块,六模具",91000.0,工程训练中心,政府及事业单位,,,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",91000.0,2021-03-03,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/309489224/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
南京师范大学关于继电保护虚拟仿真软件项目的成交结果公告,中标,中标结果,南京师范大学关于继电保护虚拟仿真软件项目的成交结果公告,,JSYC-ZX2021C2303,"继电保护虚拟仿真软件项目,继电保护教学仿真软件",240000.0,南京师范大学,学校,任**-025-85891187,江苏易采招标代理有限公司,孙*-025-83605189,上海静一信息科技有限公司 ,中标人     021-60457884 ,240000.0,2021-03-01,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306600093/b2,地址中国（上海）自由贸易试验区张衡路198弄10号303B室,22 次,437.45 万,14 家
江苏警官学院信息安全二级等级测评服务采购,中标,中标结果,江苏警官学院信息安全二级等级测评服务采购,,JSHC-2021010005B6,"刑事案件现场痕迹物证处理虚拟仿真实验系统信息安全二级等级测评,信息安全二级等级测评服务",50000.0,江苏警官学院,学校,王**-025-52880400,江苏省华采招标有限公司,倪**-17130468646,江苏金盾检测技术有限公司 ,"中标人     15150585190 ,中标人     025-85557501 ,中标人     13675197713 ,中标人     13557711339 ,中标人     18052078696 ",50000.0,2021-02-23,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/253223371/b2,,384 次,11.02 亿,235 家
江苏农牧科技职业学院食品药品监督管理专业群专项技能实训平台建设项目药品虚拟仿真实训室设备采购项目,中标,中标结果,江苏农牧科技职业学院食品药品监督管理专业群专项技能实训平台建设项目药品虚拟仿真实训室设备采购项目,,JYHADL2020-7,药品虚拟仿真实训室设备,310000.0,江苏农牧科技职业学院,学校,贾**-0523-86158068,,,江苏海晨信息系统工程股份有限公司 ,"中标人     15896412193 ,中标人     18001457197 ,中标人     18061171167 ,中标人     13770558496 ,曾**     0514-850728830 ",310000.0,2021-01-29,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/296544153/b2,地址扬州市扬子江中路186号,106 次,111.26 亿,47 家
FZB2021- 002 盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》培育项目单​一来源评审结果公示,中标,中标结果,FZB2021- 002 盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》培育项目单​一来源评审结果公示,,FZB2021-002,酶活性测试及抑制剂含量检测,248000.0,盐城工学院,学校,,盐城工学院招投标管理办公室,薛**-0515-88168897,北京微瑞集智科技有限公司 ,"中标人     010-82669071 ,中标人     13060050566 ,中标人     18101094548 ,中标人     13604019235 ,中标人     15110149836 ",248000.0,2021-01-28,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/242768057/b2,地址北京市石景山区实兴大街30号院3号楼2层A-0266房间,198 次,1.48 亿,98 家
FZB2021-002盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》单一来源采购预告,中标,中标结果,FZB2021-002盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》单一来源采购预告,,FZB2021-002,"虚拟仿真实验教学一流课程,系统评价,酶活性测试及抑制剂含量检测,纸基微流控便携式电化学装置测葡萄糖氧化酶实验模块,葡萄糖氧化酶抑制剂含量测定应用模块,乙酰胆碱酯酶浓度的测定应用模块,乙酰胆碱酯酶抑制剂有机磷浓度的测定应用模块,申报平台搭建",0.0,盐城工学院,学校,"王**-15295371365,孟**-0515-88168897,采购人-0515-88298682",,,北京微瑞集智科技有限公司 ,"中标人     010-82669071 ,中标人     13060050566 ,中标人     18101094548 ,中标人     13604019235 ,中标人     15110149836 ",0.0,2021-01-22,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/242768036/b2,地址北京市石景山区实兴大街30号院3号楼2层A-0266房间,198 次,1.48 亿,98 家
地理与生物信息学院三维地理灾害场景下GIS空间分析综合应用虚拟仿真二期单一来源公告,中标,中标结果,地理与生物信息学院三维地理灾害场景下GIS空间分析综合应用虚拟仿真二期单一来源公告,,,GIS空间分析综合应用虚拟仿真,0.0,南京邮电大学,学校,焦**-025-85866629,,,江苏数字看点科技有限公司 ,,0.0,2021-01-21,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/241918074/b2,地址南京市栖霞区马群街道紫东路2号紫东国际创意园内A5栋2003室,4 次,30.0 万,3 家
应急管理部消防救援局南京训练总队无人机虚拟仿真系统项目中标公告,中标,中标结果,应急管理部消防救援局南京训练总队无人机虚拟仿真系统项目中标公告,,0675-206JOC007635,"无人机虚拟仿真系统项目,信息技术服务",825800.0,应急管理部消防救援局南京训练总队,政府及事业单位,,江苏海外集团国际工程咨询有限公司,王**-025-84795407,南京御龙航空科技有限责任公司 ,,825800.0,2021-01-19,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/225770746/b2,地址江苏自贸区南京片区浦滨路320号科创总部大厦C1111,6 次,320.8 万,4 家
儿童戏剧编导虚拟仿真实验教学项目中标公告,中标,中标结果,儿童戏剧编导虚拟仿真实验教学项目中标公告,,JY2020C290-2,儿童戏剧编导虚拟仿真实验教学项目,199500.0,江苏第二师范学院,学校,周**-025-56226329,,,南京圣女果信息科技有限公司 ,,199500.0,2021-01-18,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/242770354/b2,地址南京市鼓楼区幕府东路199号,2 次,39.45 万,1 家
托幼机构保育安全预警与干预虚拟仿真实验项目采购中标公告,中标,中标结果,托幼机构保育安全预警与干预虚拟仿真实验项目采购中标公告,,JY2020C290-1,保育安全预警与干预虚拟仿真实验项目,195000.0,江苏第二师范学院,学校,周**-025-56226329,,,南京圣女果信息科技有限公司 ,,195000.0,2021-01-18,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/242770347/b2,地址南京市鼓楼区幕府东路199号,2 次,39.45 万,1 家
法学实验教学系统虚拟仿真实验平台（法律诊所部分）二标段-装修改造中标公告,中标,中标结果,法学实验教学系统虚拟仿真实验平台（法律诊所部分）二标段-装修改造中标公告,,CWZ2020-261,"虚拟仿真实验平台,装修改造",85460.0,常州大学,学校,沈**-13685298837,江苏春为全过程工程咨询有限公司,陈*-17768350522,常州华虹建设有限公司 ,"中标人     0519-88117738 ,中标人     13506117111 ,中标人     15161170154 ,中标人     18652817889 ,中标人     13915839916 ",85460.0,2021-01-18,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/182840459/b2,地址常州市新北区天安工业村B座办公楼七层,299 次,3.09 亿,168 家
盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》项目单一来源公示,中标,中标结果,盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》项目单一来源公示,,,"系统评价,基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测",0.0,盐城工学院,学校,孟**-0515-88168897,,,北京微瑞集智科技有限公司 ,"中标人     010-82669071 ,中标人     13060050566 ,中标人     18101094548 ,中标人     13604019235 ,中标人     15110149836 ",0.0,2021-01-18,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/290712375/b2,地址北京市石景山区实兴大街30号院3号楼2层A-0266房间,198 次,1.48 亿,98 家
某院校虚拟仿真教室环境改造项目（二次）竞争性谈判中标候选人公示(2020-GJGXXY-G3029),中标,中标候选人,某院校虚拟仿真教室环境改造项目（二次）竞争性谈判中标候选人公示(2020-GJGXXY-G3029),,2020-GJGXXY-G3029,虚拟仿真教室环境改造项目,378000.0,中央军委后勤保障部,政府及事业单位,"蔡**-025-80838593,许**-025-80838852",江苏省华采招标有限公司,,南京三达建设工程有限公司 ,"王*     13851820431 ,中标人     15955776579 ",378000.0,2021-01-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/242386405/b2,地址南京市江北新区珍珠南路2号明发城市广场24幢903室,97 次,"6,727.49 万",56 家
盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》项目单一来源公示,中标,中标结果,盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》项目单一来源公示,,,"系统评价,酶活性测试及抑制剂含量检测,乙酰胆碱酯酶浓度的测定应用模块,乙酰胆碱酯酶抑制剂有机磷浓度的测定应用模块,申报平台搭建,纸基微流控便携式电化学装置测葡萄糖氧化酶浓度实验模块,葡萄糖氧化酶抑制剂银离子含量测定应用模块",0.0,盐城工学院,学校,"王**-15295371365,孟**-0515-88168897",,,北京微瑞集智科技有限公司 ,"中标人     010-82669071 ,中标人     13060050566 ,中标人     18101094548 ,中标人     13604019235 ,中标人     15110149836 ",0.0,2021-01-15,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/242768037/b2,地址北京市石景山区实兴大街30号院3号楼2层A-0266房间,198 次,1.48 亿,98 家
某院校虚拟仿真教室环境改造项目（二次）成交候选人公示,中标,中标候选人,某院校虚拟仿真教室环境改造项目（二次）成交候选人公示,,2020-GGXY-GC-029,虚拟仿真教室环境改造项目,378000.0,某学院,学校,"宋**-80838852,蔡**-80838593",江苏省华采招标有限公司,张*-025-83603328,南京三达建设工程有限公司 ,"王*     13851820431 ,中标人     15955776579 ",378000.0,2021-01-11,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/344957992/b2,地址南京市江北新区珍珠南路2号明发城市广场24幢903室,97 次,"6,727.49 万",56 家
扬州大学直肠癌根治术（Miles术）造口护理的虚拟仿真实训系统项目中标结果公告,中标,中标结果,扬州大学直肠癌根治术（Miles术）造口护理的虚拟仿真实训系统项目中标结果公告,,YDS2020-12-106,"虚拟仿真实训系统项目,直肠癌根治术Miles术造口护理",96000.0,扬州大学,学校,"刘**-15951079021,陈**-0514-87979359",,,南京言海电子科技有限公司 ,,96000.0,2021-01-07,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266034100/b2,地址南京市栖霞区迈皋桥创业园科技研发基地寅春路18号-Q707,5 次,95.16 万,3 家
南京信息职业技术学院物联网虚拟仿真实验实训室建设项目中标结果公告,中标,中标结果,南京信息职业技术学院物联网虚拟仿真实验实训室建设项目中标结果公告,,JITC-2001AH3423,物联网虚拟仿真实验实训室建设项目,1468600.0,南京信息职业技术学院,学校,韦*-025-85842494,江苏省招标中心有限公司,黄*-025-83249912,南京云开数据科技有限公司 ,"中标人     18268314670 ,中标人     18651837835 ,韦*     025-85842494 ",1468600.0,2021-01-06,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306614727/b2,地址南京市栖霞区尧化街道甘家边东108号01幢401室,49 次,"3,628.53 万",17 家
江苏农牧科技职业学院食品药品监督管理专业群专项技能实训平台建设项目药品虚拟仿真实训室设备采购项目合同公告,中标,合同,江苏农牧科技职业学院食品药品监督管理专业群专项技能实训平台建设项目药品虚拟仿真实训室设备采购项目合同公告,,JYHADL2020-7,"药品虚拟仿真实训室设备,电脑桌椅,HDMI高清线,网络模块,云终端,光纤熔接盒,桌面云系统软件,金属理线架,终端管理系统软件,光纤跳线,键鼠套装,机柜,台式机,显示器,配线架,光模块,交换机,服务器",0.0,江苏农牧科技职业学院,学校,贾**-0523-86158068,,,江苏海晨信息系统工程股份有限公司 ,"中标人     15896412193 ,中标人     18001457197 ,中标人     18061171167 ,中标人     13770558496 ,曾**     0514-850728830 ",0.0,2021-01-06,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/276356666/b2,地址扬州市扬子江中路186号,106 次,111.26 亿,47 家
