url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
阜阳幼儿师范高等专科学校思政虚拟仿真教学综合服务平台项目合同备案,中标,合同,阜阳幼儿师范高等专科学校思政虚拟仿真教学综合服务平台项目合同备案,,FZGY-CGSZ20200139,思政虚拟仿真教学综合服务平台项目,1944476.0,阜阳幼儿师范高等专科学校,学校,王**-0558-2567080,,,杭州露电科技有限公司 ,中标人     17398041003 ,1944476.0,2021-03-12,安徽,阜阳,,,,https://www.zhiliaobiaoxun.com/content/339745779/b2,,11 次,672.38 万,6 家
寿县科技学校航空服务专业实训室采购及安装项目中标（成交）结果公告,中标,中标结果,寿县科技学校航空服务专业实训室采购及安装项目中标（成交）结果公告,,2021CG0263,"虚拟仿真教学资源平台,民航概论和基础知识教学资源平台,航空CBT资源库,实训室采购及安装项目,VR互动教学操作台,自助值机系统含模拟大厅各系统升级",823800.0,寿县科技学校,学校,采购人-0554-4880042,寿县公共资源交易中心,程**-0554-2751992,安徽福斯特信息技术有限公司 ,"中标人     15715513520 ,徐**     0551-65319088 ,中标人     13856973220 ,中标人     0551-65326083 ,中标人     13866737631 ",823800.0,2021-02-25,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/339403481/b2,地址合肥市包河区花园大道以南、泰山路以东滨湖卓越城文华园一期11号楼四楼,120 次,1.95 亿,38 家
安徽金寨技师学院（安徽金寨职业学校）工业机器人采购项目第1包,中标,中标结果,安徽金寨技师学院（安徽金寨职业学校）工业机器人采购项目第1包,,AHYZ-CG-2020036-1,"机器人虚拟仿真编程软件,机器人焊接系统,交互智能平板,工业机器人模拟示教系统,机器人电气通讯控制系统,工业机器人PC通讯系统,机器人安装工作台,工业机器人焊机工作平台,工业机器人上下料工作平台,焊接夹具及安装附件,电气安装附件,定制立体货架,气路安全系统,控制电脑,实训室文化建设与教学资源,电气系统集成与现场设备改造安装",579000.0,安徽金寨技师学院,学校,李**-18326201657,安徽永正工程管理咨询有限公司,万*-13905647101,合肥同君科学仪器有限公司 ,,579000.0,2021-01-25,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/323161895/b2,,2 次,115.7 万,1 家
淮北职业技术学院虚拟仿真管理系统包采购项目-中标公示,中标,中标结果,淮北职业技术学院虚拟仿真管理系统包采购项目-中标公示,,,虚拟仿真管理系统包,148900.0,淮北职业技术学院,学校,,,,上海梦之路数字科技有限公司 ,"中标人     15821900896 ,高**     17721317611 ,中标人     021-38953200 ,中标人     18221870841 ,中标人     15359033675 ",148900.0,2021-01-20,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/182237906/b2,地址中国（上海）自由贸易试验区纳贤路800号1幢B座7层701A室,405 次,2.21 亿,132 家
安徽商贸职业技术学院物流数字化教材配套AR资源包项目成交公告,中标,中标结果,安徽商贸职业技术学院物流数字化教材配套AR资源包项目成交公告,,ZB202101368,"港口物流虚拟仿真系统,物流数字化教材配套AR资源包项目",117900.0,安徽商贸职业技术学院,学校,赵**-0553-5972879,安徽鼎信项目管理股份有限公司,"王*-0553-5897716,周*-15705530915",杭州中锐计算机系统有限公司 ,"中标人     18758211517 ,中标人     0571-88908320 ",117900.0,2021-01-20,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339386928/b2,地址浙江省杭州经济技术开发区白杨街道福雷德广场5幢2825室,18 次,"5,961.14 万",13 家
[HSCXC06-20200308]量子保密通信虚拟仿真实验项目单一来源采购公示,中标,中标结果,[HSCXC06-20200308]量子保密通信虚拟仿真实验项目单一来源采购公示,,HSCXC06-20200308,"量子保密通信虚拟仿真实验项目,量子保密通信3D虚拟仿真教学软件,BBO量子纠缠源制备测量虚拟仿真实验",275000.0,华中师范大学,学校,,,,安徽省科大奥锐科技有限公司 ,"中标人     17730041768 ,中标人     18295082234 ,中标人     18905607121 ,中标人     13085030057 ,中标人     0551-65333931 ",275000.0,2020-12-28,安徽,,,,,https://www.zhiliaobiaoxun.com/content/182646905/b2,地址合肥市高新区天元路1号留学生园1号楼349室,163 次,"3,882.74 万",97 家
淮南师范学院实验室信息化建设项目轨道交通区间虚拟仿真实验室（包5）  中标公告,中标,中标结果,淮南师范学院实验室信息化建设项目轨道交通区间虚拟仿真实验室（包5）  中标公告,,AHAR-20201130-5,虚拟仿真实验室,436649.0,淮南师范学院,学校,采购人-18856310518,,,兰州聚源信息科技有限公司 ,中标人     13893654104 ,436649.0,2020-12-28,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/177043283/b2,地址甘肃省兰州市城关区雁南路449号联创广场C座2层214室,4 次,137.01 万,1 家
淮南师范学院实验室信息化建设项目轨道交通区间虚拟仿真实验室（包5）  中标公告,中标,中标结果,淮南师范学院实验室信息化建设项目轨道交通区间虚拟仿真实验室（包5）  中标公告,,AHAR-20201130-5,轨道交通区间虚拟仿真实验室,436649.0,淮南师范学院,学校,采购人-18856310518,安徽安然工程造价咨询有限责任公司,"齐*-18755430851,刘*-0554-6651739,史**-18856310518",兰州聚源信息科技有限公司 ,中标人     13893654104 ,436649.0,2020-12-28,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/359782321/b2,地址甘肃省兰州市城关区雁南路449号联创广场C座2层214室,4 次,137.01 万,1 家
安徽财贸职业学院电子信息类专业实训室综合提升第5包合同公告,中标,合同,安徽财贸职业学院电子信息类专业实训室综合提升第5包合同公告,,2020BFAHZ03077,"IC制造虚拟仿真教学平台,实训室综合提升",862000.0,安徽财贸职业学院,学校,张**-0551-63865006,,,杭州朗迅科技有限公司 ,"中标人     0571-88859019 ,詹**     15669494086 ,郑**     13588313489 ,中标人     13284696668 ,中标人     0571-57316297 ",862000.0,2020-12-28,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339611184/b2,地址浙江省杭州市滨江区六和路368号1幢（南）5楼E5029室,110 次,"8,373.25 万",43 家
安徽财贸职业学院电子信息类专业实训室综合提升第5包中标（成交）结果公告[2020],中标,中标结果,安徽财贸职业学院电子信息类专业实训室综合提升第5包中标（成交）结果公告[2020],,2020BFAHZ03077,"IC制造虚拟仿真教学平台,实训室综合提升项目",862000.0,安徽财贸职业学院,学校,张**-0551-63865006,安徽省政采项目管理咨询有限公司,"吴*-0551-66223879,李*-0551-66223646,李*-0551-66223645",杭州朗迅科技有限公司 ,"中标人     0571-88859019 ,詹**     15669494086 ,郑**     13588313489 ,中标人     13284696668 ,中标人     0571-57316297 ",862000.0,2020-12-24,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339631599/b2,地址浙江省杭州市滨江区六和路368号1幢（南）5楼E5029室,110 次,"8,373.25 万",43 家
安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,中标,中标结果,安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,,CGZB-2020ZJ19,"虚拟仿真平台管理软件,实验室建设项目,配电箱改造,信息安全实验室建设,安全检查仪,反恐防爆安检实验室,静电地板,VPN设备及授权,扩声系统,网络案件推演系统软件,电子数据现场勘查虚拟仿真系统软件,网络案件现场处置VR实训系统软件,网吧执法检查VR实训系统软件,心理健康服务中心集成,实训虚拟仿真平台,双通道人",13306.0,安徽省公安厅警察训练总队,政府及事业单位,"葛**-18810651062,付**-13665659675",安徽和工工程咨询有限公司,"张*-13805696861,张*-0551-62903922,韦**-18326038270",安徽合华信息科技有限公司 ,"中标人     0551-62871068 ,中标人     18955148260 ,中标人     18056006428 ,中标人     18715027885 ,李**     0558-2200550 ",818950.0 2839000.0 0.0 2040000.0,2020-12-23,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339635914/b2,地址安徽省合肥市经济技术开发区芙蓉路北芙蓉路双创园2＃A厂房三层北,122 次,1.95 亿,46 家
安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,中标,中标结果,安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,,CGZB-2020ZJ19,"虚拟仿真平台管理软件,实验室建设项目,配电箱改造,信息安全实验室建设,安全检查仪,反恐防爆安检实验室,静电地板,VPN设备及授权,扩声系统,网络案件推演系统软件,电子数据现场勘查虚拟仿真系统软件,网络案件现场处置VR实训系统软件,网吧执法检查VR实训系统软件,心理健康服务中心集成,实训虚拟仿真平台,双通道人",13306.0,安徽省公安厅警察训练总队,政府及事业单位,"葛**-18810651062,付**-13665659675",安徽和工工程咨询有限公司,"张*-13805696861,张*-0551-62903922,韦**-18326038270",南京浩伟智能科技有限公司 ,"中标人     025-86111066 ,林**     18994117789 ,钱*     13327818981 ",818950.0 2839000.0 0.0 2040000.0,2020-12-23,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339635914/b2,地址南京市麒麟科技创新园（生态科技城）东麒路666号,37 次,"3,649.41 万",16 家
安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,中标,中标结果,安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,,CGZB-2020ZJ19,"虚拟仿真平台管理软件,实验室建设项目,配电箱改造,信息安全实验室建设,安全检查仪,反恐防爆安检实验室,静电地板,VPN设备及授权,扩声系统,网络案件推演系统软件,电子数据现场勘查虚拟仿真系统软件,网络案件现场处置VR实训系统软件,网吧执法检查VR实训系统软件,心理健康服务中心集成,实训虚拟仿真平台,双通道人",13306.0,安徽省公安厅警察训练总队,政府及事业单位,"葛**-18810651062,付**-13665659675",安徽和工工程咨询有限公司,"张*-13805696861,张*-0551-62903922,韦**-18326038270",安徽易通心理咨询有限公司 ,"中标人     0551-65582515 ,尹**     0551-62692062 ",818950.0 2839000.0 0.0 2040000.0,2020-12-23,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339635914/b2,地址合肥市蜀山区望江西路198号信旺华府骏苑14幢1单元1213-1,55 次,"1,859.43 万",35 家
安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,中标,中标结果,安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,,CGZB-2020ZJ19,"虚拟仿真平台管理软件,实验室建设项目,配电箱改造,信息安全实验室建设,安全检查仪,反恐防爆安检实验室,静电地板,VPN设备及授权,扩声系统,网络案件推演系统软件,电子数据现场勘查虚拟仿真系统软件,网络案件现场处置VR实训系统软件,网吧执法检查VR实训系统软件,心理健康服务中心集成,实训虚拟仿真平台,双通道人",13306.0,安徽省公安厅警察训练总队,政府及事业单位,"葛**-18810651062,付**-13665659675",安徽和工工程咨询有限公司,"张*-13805696861,张*-0551-62903922,韦**-18326038270",南京都英生物技术有限公司 ,中标人     18963648364 ,818950.0 2839000.0 0.0 2040000.0,2020-12-23,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339635914/b2,地址南京市秦淮区路子铺17幢204室,2 次,205.33 万,1 家
安徽医科大学公共管理虚拟仿真情景模拟实验室建设项目,中标,中标结果,安徽医科大学公共管理虚拟仿真情景模拟实验室建设项目,,20AT0123206829,公共管理虚拟仿真情景模拟实验室建设项目,171000.0,安徽医科大学,学校,,安徽安天利信工程管理股份有限公司,"余**-18855481223,谈**-0551-63735930",上海哲寻信息科技有限公司 ,"中标人     18001669238 ,中标人     15021596394 ,中标人     13062719272 ,张**     13120611321 ,中标人     021-65066098 ",171000.0,2020-12-22,安徽,,,,,https://www.zhiliaobiaoxun.com/content/295470873/b2,地址上海市杨浦区国权北路1688弄78号1303室,139 次,"5,258.09 万",79 家
安徽医科大学公共管理虚拟仿真情景模拟实验室建设项目成交候选,中标,中标结果,安徽医科大学公共管理虚拟仿真情景模拟实验室建设项目成交候选,,20AT0123206829,公共管理虚拟仿真情景模拟实验室建设项目,0.0,安徽医科大学,学校,,安徽安天利信工程管理股份有限公司,"余**-18855481223,谈**-0551-63735930",上海哲寻信息科技有限公司 ,"中标人     18001669238 ,中标人     15021596394 ,中标人     13062719272 ,张**     13120611321 ,中标人     021-65066098 ",0.0,2020-12-17,安徽,,,,,https://www.zhiliaobiaoxun.com/content/290704041/b2,地址上海市杨浦区国权北路1688弄78号1303室,139 次,"5,258.09 万",79 家
安徽财贸职业学院电子信息类专业实训室综合提升,中标,中标结果,安徽财贸职业学院电子信息类专业实训室综合提升,,2020BFAHZ03077,"IC制造虚拟仿真教学平台,光伏电站智能运维实训系统,光伏电站运维认证硬件及软件资源,集成电路开发与测试认证设备,实训室综合提升项目",1900000.0,安徽财贸职业学院,学校,张**-0551-63865006,安徽省政采项目管理咨询有限公司,"吴*-0551-66223879,李*-0551-66223646,刘*-0551-66223922,李*-0551-66223645",杭州朗迅科技有限公司 ,"中标人     0571-88859019 ,詹**     15669494086 ,郑**     13588313489 ,中标人     13284696668 ,中标人     0571-57316297 ",862000.0 940000.0,2020-12-17,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314518640/b2,地址浙江省杭州市滨江区六和路368号1幢（南）5楼E5029室,110 次,"8,373.25 万",43 家
安徽财贸职业学院电子信息类专业实训室综合提升,中标,中标结果,安徽财贸职业学院电子信息类专业实训室综合提升,,2020BFAHZ03077,"IC制造虚拟仿真教学平台,光伏电站智能运维实训系统,光伏电站运维认证硬件及软件资源,集成电路开发与测试认证设备,实训室综合提升项目",1900000.0,安徽财贸职业学院,学校,张**-0551-63865006,安徽省政采项目管理咨询有限公司,"吴*-0551-66223879,李*-0551-66223646,刘*-0551-66223922,李*-0551-66223645",南京新育龙电子科技有限公司 ,"中标人     18767191991 ,中标人     025-83283885 ",862000.0 940000.0,2020-12-17,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314518640/b2,地址南京市栖霞区燕子矶街道和燕路408号晓庄国际广场1幢520室,25 次,"1,088.15 万",18 家
