公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
中标,合同,潍坊职业学院机电学院智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目合同（第二包）公示,,ZFCG-2022-0000156,智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目,1259500.0,潍坊职业学院,学校,采购人-0536-3082860,,,山东春谷信息技术有限公司 ,"中标人     18678371717 ,王*     18363731052 ",1259500.0,2022-07-19,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/344341985/b2,地址山东省枣庄市滕州市姜屯镇镇政府（原镇文化服务中心大会议室）,27 次,"1,189.05 万",15 家
中标,合同,潍坊职业学院机电学院智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目合同（第二包）公示,,,智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目,0.0,潍坊职业学院机电学院,学校,,,,山东春谷信息技术有限公司 ,"中标人     18678371717 ,王*     18363731052 ",0.0,2022-07-19,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/344370885/b2,地址山东省枣庄市滕州市姜屯镇镇政府（原镇文化服务中心大会议室）,27 次,"1,189.05 万",15 家
中标,合同,潍坊职业学院机电学院智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目合同（第一包）公示,,,智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目,0.0,潍坊职业学院机电学院,学校,,,,山东星科智能科技股份有限公司 ,"中标人     0531-88881298 ,中标人     18615520800 ,中标人     18678870910 ,中标人     15169197727 ,中标人     15668366757 ",0.0,2022-07-19,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/344370877/b2,地址济南市高新区新泺大街786号四层,"1,204 次",94.01 亿,420 家
中标,合同,潍坊职业学院机电学院智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目合同（第一包）公示,,ZFCG-2022-0000156,智能产线虚拟仿真及逆向制造虚实一体化实训室建设项目,1345000.0,潍坊职业学院,学校,采购人-0536-3082860,,,山东星科智能科技股份有限公司 ,"中标人     0531-88881298 ,中标人     18615520800 ,中标人     18678870910 ,中标人     15169197727 ,中标人     15668366757 ",1345000.0,2022-07-19,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/344342096/b2,地址济南市高新区新泺大街786号四层,"1,204 次",94.01 亿,420 家
中标,中标结果,青岛职业技术学院学前教育专业虚拟仿真实训课程建设项目,,ZFCG2022003546,虚拟仿真实训课程建设项目,597000.0,青岛职业技术学院,学校,采购人-15315522918,,,青岛信通志合信息科技有限公司 ,中标人     15166685810 ,597000.0,2022-07-18,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/343901022/b2,地址山东省青岛市城阳区南流路288号3号楼307户,5 次,275.55 万,2 家
中标,合同,【山东省本级】山东建筑大学山东建筑大学交通工程学院虚拟仿真实验项目及实验室建设项目（高水平）合同公开,,SDGP370000000202202004699,"虚拟仿真实验项目,实验室建设项目,教学专用仪器",297500.0,山东建筑大学,学校,采购人-86361800,,,北京象新力科技有限公司 ,"中标人     13811282001 ,中标人     010-53685568 ,张**     18070286387 ,吴**     17301021781 ,李**     17770856655 ",297500.0,2022-07-17,山东,,,,,https://www.zhiliaobiaoxun.com/content/343525091/b2,地址北京市海淀区清河永泰园甲1号综合楼6层617号,206 次,30.50 亿,83 家
中标,合同,【山东省本级】山东建筑大学山东建筑大学全过程工程造价管理虚拟仿真实验课程项目（高水平）合同公开,,SDGP370000000202202004698,"工程造价管理虚拟仿真实验课程项目,计算机软件",198000.0,山东建筑大学,学校,采购人-86361800,,,上海卓越睿新数码科技股份有限公司 ,"中标人     13324099062 ,中标人     18690271181 ,中标人     021-60248600 ,中标人     15986307142 ,中标人     18186861086 ",198000.0,2022-07-17,山东,,,,,https://www.zhiliaobiaoxun.com/content/343525129/b2,地址上海市徐汇区钦州北路1188号1幢901、902、903、904室,"1,378 次",110.04 亿,535 家
中标,合同,建筑施工虚拟仿真实训室合同公示,,SDGP371300000202202000378,"建筑施工虚拟仿真实训室,计算机设备及软件",640660.0,临沂职业学院,学校,采购人-18853995557,,,山东腾光智能科技有限公司 ,"中标人     15266665711 ,邢**     15562170010 ,周**     13853987285 ",640660.0,2022-07-13,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/342689369/b2,地址山东省临沂市兰山区金雀山街道办事处三里庄居委0863号,135 次,"4,732.68 万",47 家
中标,合同,临沂职业学院虚拟仿真平台资源库项目合同公示,,SDGP371300000202202000236,"虚拟仿真平台资源库项目,计算机软件",595000.0,临沂职业学院,学校,采购人-18853995557,,,厦门一课信息技术服务有限公司 ,"中标人     15259488005 ,麦**     13365909679 ",595000.0,2022-07-13,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/342689469/b2,地址厦门市软件园二期观日路34号403室03,48 次,"2,962.44 万",23 家
中标,中标结果,【临沂】临沂职业学院建筑施工虚拟仿真实训室项目中标（成交）结果公告,,SDGP371300000202202000378,建筑施工虚拟仿真实训室项目,640660.0,临沂职业学院,学校,采购人-0539-2872019,天勤工程咨询有限公司,张**-18669527677,山东腾光智能科技有限公司 ,"中标人     15266665711 ,邢**     15562170010 ,周**     13853987285 ",640660.0,2022-07-11,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/342431557/b2,地址山东省临沂市兰山区金雀山街道办事处三里庄居委0863号,135 次,"4,732.68 万",47 家
中标,中标结果,【青岛】青岛职业技术学院学前教育专业虚拟仿真实训课程建设项目中标公告,,,虚拟仿真实训课程建设项目,597000.0,青岛职业技术学院,学校,采购人-0532-86105650,中科高盛咨询集团有限公司青岛分公司,代理联系人-0532-85859787,青岛信通志合信息科技有限公司 ,中标人     15166685810 ,597000.0,2022-07-07,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/342771054/b2,地址山东省青岛市城阳区南流路288号3号楼307户,5 次,275.55 万,2 家
中标,中标结果,山东建筑大学土木学院虚拟仿真试验课程项目（高水平）中标（成交）公告,,SDGP370000000202202004107,虚拟仿真试验课程项目,798600.0,山东建筑大学,学校,采购人-86361800,山东国大招标有限公司,王*-0531-80996696,济南科明数码技术股份有限公司 ,"中标人     18668990895 ,中标人     15990900338 ,胡**     0531-88693898 ,范**     0531-88693897 ,陈*     18668990882 ",798600.0,2022-07-05,山东,,,,,https://www.zhiliaobiaoxun.com/content/340781519/b2,地址山东省济南市高新区舜华路2000号舜泰广场9号楼14层B区1401室,290 次,1.93 亿,102 家
中标,中标结果,临沂职业学院虚拟仿真平台资源库项目中标公示,,SDGP371300000202202000236,虚拟仿真平台资源库项目,595000.0,临沂职业学院,学校,,山东鸿蒙项目管理有限公司,于**-13969925921,厦门一课信息技术服务有限公司 ,"中标人     15259488005 ,麦**     13365909679 ",595000.0,2022-07-05,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/340791432/b2,地址厦门市软件园二期观日路34号403室03,48 次,"2,962.44 万",23 家
中标,中标结果,青岛科技大学虚拟仿真软件项目（1497）中标（成交）公告,,SDGP370000000202102012071,虚拟仿真软件项目,0.0,青岛科技大学,学校,采购人-0532-88959027,山东三木招标有限公司,代理联系人-0531-66589933,武汉众诚顺科技有限公司 ,,0.0 298500.0,2022-07-05,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/340742213/b2,地址洪山区雄楚大道357号华瑞大厦1栋A单元5层18室,2 次,9.29 万,2 家
中标,中标结果,青岛科技大学虚拟仿真软件项目（1497）中标（成交）公告,,SDGP370000000202102012071,虚拟仿真软件项目,0.0,青岛科技大学,学校,采购人-0532-88959027,山东三木招标有限公司,代理联系人-0531-66589933,武汉腾欣诚科技有限公司 ,,0.0 298500.0,2022-07-05,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/340742213/b2,地址洪山区东湖花园B座15048号,4 次,32.0 万,4 家
中标,中标结果,山东建筑大学交通工程学院虚拟仿真实验项目及实验室建设项目（高水平）中标（成交）公告,,SDGP370000000202202004699,"虚拟仿真实验项目,实验室建设项目",297500.0,山东建筑大学,学校,采购人-86361800,山东卓舜招标咨询有限公司,代理联系人-0531-67897306,北京象新力科技有限公司 ,"中标人     13811282001 ,中标人     010-53685568 ,张**     18070286387 ,吴**     17301021781 ,李**     17770856655 ",297500.0,2022-07-04,山东,,,,,https://www.zhiliaobiaoxun.com/content/340514963/b2,地址北京市海淀区清河永泰园甲1号综合楼6层617号,206 次,30.50 亿,83 家
中标,中标结果,山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源采购成交公告,,SDGP370000000202202003695,"AR虚拟仿真,继续教育网络教学资源,跨境电商实训平台,AR视觉拣选教学仿真实训系统,跨境电商B2B实训系统,实训教学系统,培训与开发关键技能实训教学软件,培训开发软件,国际贸易虚仿案例实训系统,经管行为实验平台",769800.0,山东工商学院,学校,采购人-0535-6902817,海逸恒安项目管理有限公司,"王**-0535-6892258,赵*-0531-6892768",山东永耕达信息科技有限公司 ,中标人     15066697392 ,78000.0 86000.0 0.0 28500.0 0.0 320000.0,2022-07-03,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/339911032/b2,地址山东省济南市历城区西周南路55号东方广场B座211室,11 次,197.21 万,6 家
中标,中标结果,山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源采购成交公告,,SDGP370000000202202003695,"AR虚拟仿真,继续教育网络教学资源,跨境电商实训平台,AR视觉拣选教学仿真实训系统,跨境电商B2B实训系统,实训教学系统,培训与开发关键技能实训教学软件,培训开发软件,国际贸易虚仿案例实训系统,经管行为实验平台",769800.0,山东工商学院,学校,采购人-0535-6902817,海逸恒安项目管理有限公司,"王**-0535-6892258,赵*-0531-6892768",长春市敏学教育科技有限公司 ,"中标人     13394471330 ,中标人     18616531551 ",78000.0 86000.0 0.0 28500.0 0.0 320000.0,2022-07-03,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/339911032/b2,地址长春市高新区蔚山路2499号科技园大厦A座六层610-7室,11 次,230.04 万,5 家
中标,中标结果,山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源采购成交公告,,SDGP370000000202202003695,"AR虚拟仿真,继续教育网络教学资源,跨境电商实训平台,AR视觉拣选教学仿真实训系统,跨境电商B2B实训系统,实训教学系统,培训与开发关键技能实训教学软件,培训开发软件,国际贸易虚仿案例实训系统,经管行为实验平台",769800.0,山东工商学院,学校,采购人-0535-6902817,海逸恒安项目管理有限公司,"王**-0535-6892258,赵*-0531-6892768",山东润楚教育科技有限公司 ,"中标人     18954811668 ,中标人     18866883988 ",78000.0 86000.0 0.0 28500.0 0.0 320000.0,2022-07-03,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/339911032/b2,地址山东省济南市市中区纬二路66号2号楼2楼2-13,13 次,442.18 万,7 家
中标,中标结果,山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源采购成交公告,,SDGP370000000202202003695,"AR虚拟仿真,继续教育网络教学资源,跨境电商实训平台,AR视觉拣选教学仿真实训系统,跨境电商B2B实训系统,实训教学系统,培训与开发关键技能实训教学软件,培训开发软件,国际贸易虚仿案例实训系统,经管行为实验平台",769800.0,山东工商学院,学校,采购人-0535-6902817,海逸恒安项目管理有限公司,"王**-0535-6892258,赵*-0531-6892768",湖南典阅教育科技有限公司 ,"中标人     13257324046 ,中标人     13718121588 ,中标人     19896202415 ,中标人     13647313543 ,丁**     18711314741 ",78000.0 86000.0 0.0 28500.0 0.0 320000.0,2022-07-03,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/339911032/b2,地址长沙高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第2层228-230,143 次,"4,681.94 万",73 家
中标,中标结果,山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源采购成交公告,,SDGP370000000202202003695,"AR虚拟仿真,继续教育网络教学资源,跨境电商实训平台,AR视觉拣选教学仿真实训系统,跨境电商B2B实训系统,实训教学系统,培训与开发关键技能实训教学软件,培训开发软件,国际贸易虚仿案例实训系统,经管行为实验平台",769800.0,山东工商学院,学校,采购人-0535-6902817,海逸恒安项目管理有限公司,"王**-0535-6892258,赵*-0531-6892768",重庆夼旗科技有限公司 ,"中标人     18983392976 ,中标人     13883051802 ",78000.0 86000.0 0.0 28500.0 0.0 320000.0,2022-07-03,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/339911032/b2,地址重庆市南岸区亚太路9号6幢14-1,30 次,394.54 万,19 家
中标,中标结果,山东工商学院跨境电商实训平台、培训开发软件、AR虚拟仿真及继续教育网络教学资源采购成交公告,,SDGP370000000202202003695,"AR虚拟仿真,继续教育网络教学资源,跨境电商实训平台,AR视觉拣选教学仿真实训系统,跨境电商B2B实训系统,实训教学系统,培训与开发关键技能实训教学软件,培训开发软件,国际贸易虚仿案例实训系统,经管行为实验平台",769800.0,山东工商学院,学校,采购人-0535-6902817,海逸恒安项目管理有限公司,"王**-0535-6892258,赵*-0531-6892768",弘成发展科技有限公司 ,,78000.0 86000.0 0.0 28500.0 0.0 320000.0,2022-07-03,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/339911032/b2,,1 次,76.98 万,1 家
