公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,JZFCG-G2021010号许昌市东城区教育局“许都路小学教学设备采购项目（B包）”（不见面开标）-评标公示,,JZFCG-G2021010号,"烟气脱硝除尘工艺设计虚拟仿真实验项目,办公桌椅,多媒体教学一体机,触控一体机,电脑,教学设备,标准化学校设备",1580335.0,鄢陵县第二高级中学,学校,,,,河南诚义讯信息技术有限公司,毛**-13782291533,1580335.0,2021-03-03,河南,许昌,,,,https://www.zhiliaobiaoxun.com/content/357061499/b2
中标,中标结果,平顶山学院精益制造经营决策虚拟仿真实验项目竞争性谈判成交公告,,PXY2021-ZXJG-FW01,精益制造经营决策虚拟仿真实验项目,97800.0,平顶山学院,学校,,,,河南开宝大数据科技有限公司,,97800.0,2021-03-02,河南,平顶山,,,,https://www.zhiliaobiaoxun.com/content/182748636/b2
中标,中标结果,平顶山学院导游虚拟仿真实验教学提升项目竞争性谈判成交公告,,PXY2021-XXJWC-HW01,导游虚拟仿真实验教学提升项目,138000.0,平顶山学院,学校,,,,平顶山市恩泽科技有限公司,,138000.0,2021-03-02,河南,平顶山,,,,https://www.zhiliaobiaoxun.com/content/182747344/b2
中标,中标结果,平顶山学院大型节目转播系统流程虚拟仿真实验教学课程建设提升项目竞争性谈判成交公告,,PXY2021-XXJWC-HW02,大型节目转播系统流程虚拟仿真实验教学课程建设提升项目,249000.0,平顶山学院,学校,,,,河南新汉普影视科技有限公司,,249000.0,2021-03-02,河南,平顶山,,,,https://www.zhiliaobiaoxun.com/content/182749534/b2
中标,中标结果,河南牧业经济学院虚拟仿真语言实训中心建设项目,,豫财磋商采购-2020-556,虚拟仿真语言实训中心建设项目,1279760.0,河南牧业经济学院,学校,采购人-0371-63516522,,,河南魔力桥教育科技有限公司,郭**-15617732901,1279760.0,2021-02-09,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/279673341/b2
中标,中标结果,虚拟仿真语言实训中心建设项目,,豫财磋商采购-2020-556,虚拟仿真语言实训中心建设项目,1189000.0,河南牧业经济学院,学校,采购人-0371-63516522,,,郑州今尚电子科技有限公司,张*-0371-60955506,1189000.0,2021-02-07,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/279681565/b2
中标,中标结果,中原工学院2020中央“支持地方高校改革发展资金”-物理实验中心力热实验室和虚拟仿真实验室仪器申购项目结果公告,,豫财招标采购-2020-1538,"物理实验中心力热实验室和虚拟仿真实验室仪器,近距转镜杨氏模量仪,波尔共振实验仪,准稳态法比热•导热系数测定仪",1989600.0,中原工学院,学校,成**-0371-62506800,河南省科教仪器设备招标有限公司,曾**-0371-66325700,河南新知仪器设备有限公司,李**-0371-89815526,1989600.0,2021-02-04,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/339786744/b2
中标,中标结果,河南医药健康技师学院河南省高水平中等职业学校及高水平专业2021学年建设项目-中标公告,,豫财招标采购-2020-1535,"GSP药品经营虚拟仿真教学平台,液晶拼接屏,视频综合平台一体机,数字图书馆建设,教学资源建设项目,校园综合管理平台,健康管理信息系统,中药破碎机,网络改造,高水平专业群课程资源建设,人脸识别分析服务终端,IT运维管理平台服务系统,网站群管理服务平台系统,高效液相色谱仪,低温细胞破壁超微粉碎机,提取浓缩小试机组,安防提升工程项目,教学资源库建设工程二期项目,药学实训中心改造工程项目,中药饮片炮制车间建设二期项目",0.0,河南医药健康技师学院,学校,郭**-0371-22217116,河南星际项目管理有限公司,,"河南晟智科技有限公司
河南汉仁恒教软件技术有限公司
大能手教育科技（北京）有限公司
河南莱帕克物联装备技术有限公司",,"2369500.0
2077500.0
1391400.0
846000.0",2021-02-03,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/279692915/b2
中标,中标结果,虚拟现实实训室,,商财采竞-2018-134,"园林园艺虚拟仿真,虚拟现实实训室,基础软件",845000.0,商丘职业技术学院,学校,,,,河南奇盾商贸有限公司,刘**-15937001453,845000.0,2021-01-27,河南,商丘,,,,https://www.zhiliaobiaoxun.com/content/288368848/b2
中标,中标结果,河南工业大学水利与力学虚拟仿真实验教学系统项目成交公告,,HGD-2020-102-CS,水利与力学虚拟仿真实验教学系统项目,498000.0,河南工业大学,学校,王**-0371-67758908,中金泰富工程管理有限公司,周**-0371-56287188,济南科明数码技术股份有限公司,,498000.0,2021-01-26,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/290658207/b2
中标,中标结果,河南建筑职业技术学院智慧建筑设备技术应用中心--视频监控系统虚拟仿真资源库项目成交公告,,KJZB-2020-86,"视频监控系统虚拟仿真资源库项目,安全防范创新应用实训考核装置",594200.0,河南建筑职业技术学院,学校,朱**-0371-67875086,河南省科教仪器设备招标有限公司,张**-13223099831,深圳市同立方科技有限公司,,594200.0,2021-01-26,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/325856831/b2
中标,中标结果,淇县职业中等专业学校淇县职业中专双高建设二期工程机电技术应用项目-成交公告,,2021-01-17,"VR虚拟仿真实训室,车床,机电技术应用项目",0.0,淇县职业中等专业学校,学校,葛**-13693927946,诚辉工程管理有限公司,张**-13283927272,"深圳国泰安教育技术有限公司
河南纵横世通贸易有限公司",,"569500.0
394600.0",2021-01-25,河南,鹤壁,,,,https://www.zhiliaobiaoxun.com/content/314692923/b2
中标,中标结果,郑州大学信息工程学院虚拟仿真实验教学项目 中标结果公告,,,虚拟仿真实验教学项目,0.0,郑州大学信息工程学院,学校,,,,,,,2021-01-21,河南,,,,,https://www.zhiliaobiaoxun.com/content/275740568/b2
中标,中标结果,郑州大学信息工程学院虚拟仿真实验教学项目 中标结果公告,,郑大竞争性磋商-2020-59,虚拟仿真实验教学项目,200000.0,郑州大学,学校,王*-13783474016,汇龙工程咨询有限公司,,北京强尼科技有限公司,陈**-010-60553369,199910.0,2021-01-21,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/279244143/b2
中标,中标结果,关于河南大学黄河下游河道变迁分析虚拟仿真实验教学项目竞争性谈判成交结果公告,,河大（2021）-货物-校组-竞争性谈判-000020号,"河道变迁分析虚拟仿真实验教学项目,河道变迁分析虚拟仿真实验项目",444500.0,河南大学,学校,张**-0371-22196418,河南省机电设备国际招标有限公司,何**-0371-86079192,北京合联益诚科技有限公司,,444500.0,2021-01-20,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/279266227/b2
中标,中标结果,郑州煤机数耘智能科技有限公司结构件数字化工厂虚拟仿真、信息安全、工业自动化网络控制、自动...,,ZMJ20201211090438001,"虚拟仿真,自动化控制设备,信息安全,工业自动化网络控制",9100000.0,郑州煤机数耘智能科技有限公司,民营企业,,,,西门子工厂自动化工程有限公司,,9100000.0,2021-01-14,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/182337642/b2
中标,中标结果,河南护理职业学院妇产科虚拟仿真实训室建设与基础护理虚拟仿真实训室建设项目-中标公告,,豫财招标采购-2020-1256,"虚拟仿真实训室建设与基础护理虚拟仿真实训室建设项目,桌面MR交互一体机",1120000.0,河南护理职业学院,学校,陈**-18537286036,中睿智工程管理有限公司,"孟**-0371-55129033,张**-13393723130",郑州宏科医疗设备有限公司,,1120000.0,2021-01-12,河南,安阳,,,,https://www.zhiliaobiaoxun.com/content/279206058/b2
中标,合同,规划与景观虚拟仿真实验室设备采购项目合同,,豫财招标采购-2020-1322,"规划与景观虚拟仿真实验室设备,教学专用仪器",1271550.0,许昌学院,学校,,,,河南锡倡信息技术有限公司,王*-13937121618,1271550.0,2021-01-07,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/280021979/b2
中标,中标结果,安阳师范学院虚拟仿真教学实验室扩建项目—成交公告,,,虚拟仿真教学实验室扩建项目,0.0,安阳师范学院,学校,,,,,,,2021-01-06,河南,安阳,,,,https://www.zhiliaobiaoxun.com/content/268092783/b2
中标,中标结果,安阳师范学院虚拟仿真教学实验室扩建项目-成交公告,,豫财磋商采购-2020-389,"虚拟仿真实验项目,演讲桌,教师座椅,合并式功放,多媒体控制台,VR教学资源,虚拟仿真实验教学项目建设,音响,无线手持麦克风,千兆交换机,数码相机,沉浸式VR交互展示平台,展示系统及配套设备,虚拟仿真教学实验室扩建项目,入侵检测虚拟仿真实验",0.0,安阳师范学院,学校,贺**-0372-3300550,河南豫信招标有限责任公司,王*-0371-22307212,"北京润尼尔网络科技有限公司
河南安强科贸有限公司
中科珠峰（天津）科技有限公司",,"698500.0
1345500.0
294500.0",2021-01-04,河南,安阳,,,,https://www.zhiliaobiaoxun.com/content/279796890/b2
中标,中标结果,河南农业大学经济与管理学院（农村发展与管理学院）土地托管类农民合作社经营决策虚拟仿真实验平台采购项目成交结果公告,,HNND-磋商-2020-025（HNZB[2020]N1045）,土地托管类农民合作社经营决策虚拟仿真实验平台,475000.0,河南农业大学,学校,张**-0371-56552897,河南招标采购服务有限公司,王*-0371-65958908,河南海米教育科技有限公司,,475000.0,2021-01-04,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/301437055/b2
中标,中标结果,河南农业大学经济与管理学院（农村发展与管理学院）土地托管类农民合作社经营决策虚拟仿真实验平台采购项目成交结果公告,,,农民合作社经营决策虚拟仿真实验平台,0.0,河南农业大学经济与管理学院,学校,,,,,,,2021-01-04,河南,,,,,https://www.zhiliaobiaoxun.com/content/285765663/b2
中标,中标结果,商丘医学高等专科学校医学技术系虚拟仿真互动实训中心建设项目成交结果公示,,,虚拟仿真互动实训中心建设项目,0.0,,其他,,,,,,,2020-12-31,河南,商丘,,,,https://www.zhiliaobiaoxun.com/content/269061616/b2
中标,中标结果,郑州大学管理工程学院无人配送运营调度虚拟仿真实验教学项目成交公告,,,无人配送运营调度虚拟仿真实验教学项目,0.0,郑州大学管理工程学院,学校,,,,,,,2020-12-31,河南,,,,,https://www.zhiliaobiaoxun.com/content/275740541/b2
中标,中标结果,郑州大学管理工程学院无人配送运营调度虚拟仿真实验教学项目成交公告,,郑大竞争性磋商-2020-47,无人配送运营调度虚拟仿真实验教学项目,398900.0,郑州大学,学校,张**-13676995513,河南省城建建设管理有限公司,"徐**-18239977263,邢**-18339208126",北京润尼尔网络科技有限公司,,398900.0,2020-12-31,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/279706115/b2
中标,中标结果,商丘医学高等专科学校医学技术系虚拟仿真互动实训中心建设项目成交结果公示,,HNZB[2020]N1051,"虚拟仿真互动实训中心建设项目,音响功放,PVC地板,铝扣板吊顶,教师端计算机,教师端图像处理软件,实验室综合布线,教师端智能显微镜,集成灯具,教师端桌椅,交换机,触摸一体机带推拉黑板,服务器",162000.0,商丘医学高等专科学校,学校,赫***-0370-3778171,河南招标采购服务有限公司,黄**-0371-65944811,河南蒙蒙环保科技有限公司,,162000.0,2020-12-31,河南,商丘,,,,https://www.zhiliaobiaoxun.com/content/301434110/b2
中标,中标结果,《PLC原理与应用》精品在线开放课程虚拟仿真教学实训项目建设成交公示,,HYCG20200128,虚拟仿真教学实训项目建设,49000.0,鹤壁职业技术学院,学校,郭**-0392-3227939,,,山东经世智能科技有限公司,,49000.0,2020-12-30,河南,鹤壁,,,,https://www.zhiliaobiaoxun.com/content/321010256/b2
中标,中标结果,虚拟仿真智慧商务综合实训中心B标段综合实训平台项目-成交公告-虚拟仿真智慧商务综合实训中心B标段综合,,汴财招标采购-2020-206,"虚拟仿真智慧商务综合实训中心,财务综合实践教学平台,综合实训平台项目",0.0,开封文化艺术职业学院,学校,南**-0371-22118608,开封市政府采购中心,,河南金雨达科技有限公司,,0.0,2020-12-30,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/329517831/b2
中标,中标结果,开封文化艺术职业学院虚拟仿真智慧商务综合实训中心B标段综合实训平台项目-中标公告,,,综合实训平台项目,0.0,开封文化艺术职业学院,学校,,,,,,,2020-12-30,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/225066834/b2
中标,中标候选人,中国烟草总公司郑州烟草研究院工程设计虚拟仿真系统平台开发项目中标候选人公示,,,工程设计虚拟仿真系统平台开发项目,8160000.0,中国烟草总公司,民营企业,魏**-0371-67672377,中鼎景宏工程管理有限公司,,上海益实智能科技有限公司,,8160000.0,2020-12-29,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/269459336/b2
中标,中标结果,有人无人协同作战训练与实装虚拟环境交互实验仿真系统中标公告,,2020-LJ07-F1011（1）,"有人无人协同作战训练,实装虚拟环境交互实验仿真系统",0.0,中国人民解放军陆军装甲兵学院,"军队,学校",,国信国际工程咨询集团股份有限公司,,"北京伏龙芝科贸有限公司
河北奇胜创新智能技术有限公司",,"0.0
0.0",2020-12-29,河南,,,,,https://www.zhiliaobiaoxun.com/content/311302622/b2
中标,中标结果,河南城建学院结构工程省级重点学科项目中标结果公告,,豫财招标采购-2020-1449,"虚拟仿真中心教学设备,全站仪,BIM建模软件,BIM项目管理平台软件,计算节点服务器,仪器设备,岩石混凝土声发射测试仪,桥梁检测监测软件,多媒体教学设备,承载横梁,高精度千斤顶,透反射偏光显微镜及图像采集系统,BIM施工场布软件,结构工程省级重点学科项目,基坑隧道桥梁边坡全自动监测系统",1539870.0,河南城建学院,学校,黄**-0375-2089067,河南招标采购服务有限公司,冯**-0371-65993522,河南豫招进出口有限公司,,1539870.0,2020-12-28,河南,平顶山,,,,https://www.zhiliaobiaoxun.com/content/279713175/b2
中标,中标结果,河南牧业经济学院虚拟仿真语言实训中心建设项目结果公告,,豫财磋商采购-2020-556,"3D虚拟仿真语言实训室设备采购及安装,英语口语智慧实训室设备采购及安装,虚拟仿真语言实训中心建设项目",0.0,河南牧业经济学院,学校,刘**-0371-63516118,中新创达咨询有限公司,"周**-0371-56882155,宋**-18503866125,郭*-0371-55682155","郑州今尚电子科技有限公司
河南魔力桥教育科技有限公司",,"0.0
0.0",2020-12-23,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/313723097/b2
中标,招标,河南牧业经济学院虚拟仿真语言实训中心建设项目结果公告招标公告,,豫财磋商采购-2020-556,"建设项目,及安装",0.0,河南牧业经济学院,学校,,中新创达咨询有限公司,,,,,2020-12-23,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/173144487/b2
中标,中标结果,河南交通职业技术学院装配式建筑实训中心项目-中标公告,,豫财招标采购-2020-1418,"虚拟仿真实训软件,多媒体教学设备,实训室装修改造,装配式建筑综合实训平台,操作台,装配式建筑深化设计软件,实体模型展示系统,学生教学工作站,教师教学控制设备,装配式生产线沙盘模型,装配式建筑实训中心项目",0.0,河南交通职业技术学院,学校,李**-0371-60868460,河南省政通招标有限公司,侯**-0371-88905656,"郑州信达智能系统工程有限公司
河南鑫之帆电子科技有限公司",,"799810.0
7856500.0",2020-12-23,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/314698376/b2
中标,合同,医学检验技术虚拟仿真实验教学平台建设项目采购合同,,,医学检验技术虚拟仿真实验教学平台建设项目,0.0,,其他,,,,,,,2020-12-22,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/174569246/b2
中标,中标结果,郑州大学第一临床学院神经系统检查常见临床病症虚拟仿真教学项目项目成交公告,,郑大竞争性谈判-2020-94,"神经系统检查常见临床病症虚拟仿真教学软件,神经系统检查常见临床病症虚拟仿真教学项目",199900.0,郑州大学,学校,王**-13683803832,河南省城建建设管理有限公司,"徐**-18239977263,邢**-18339208126",北京强尼科技有限公司,,199900.0,2020-12-22,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/279220343/b2
